id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,dcoilwtico,type_y,locale_x,locale_name,description,transferred,is_holiday,holiday_type,sales_scaled,dcoilwtico_scaled,day_of_week,month,is_weekend,month_sin,month_cos,dow_sin,dow_cos,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_28,rolling_std_28,year,quarter,day_of_month,week_of_year,is_month_start,is_month_end,expanding_mean_sales,promo_lag_1,promo_lag_7,promo_rolling_mean_7,locale_y,is_national_holiday,days_to_next_holiday,is_anomaly
2982729,2017-08-05,49,24,893.0,0,Quito,Pichincha,0,2,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0071602107170634,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1488.945,801.602,796.547,1048.089,890.9792857142857,273.82020050128705,851.9614628571428,268.9595432253415,2017,3,5,31,0,0,727.1749796234309,53.0,0.0,7.571428571428571,Local,0,0,0
2991639,2017-08-10,49,24,714.826,0,Quito,Pichincha,0,2,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.0057315843068707,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,616.141,658.874,517.993,645.244,844.9427142857143,313.16766951996993,844.8658200000001,266.5907196461406,2017,3,10,32,0,0,727.2529921990465,0.0,0.0,7.714285714285714,National,0,0,0
2993421,2017-08-11,49,24,1349.165,53,Quito,Pichincha,0,2,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0108178115252932,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,714.826,1488.945,1413.115,1260.739,852.9358571428572,308.3032857341504,847.3508914285713,264.9804385627466,2017,3,11,32,0,0,727.2455907742705,0.0,53.0,7.714285714285714,National,0,0,0
3000549,2017-08-15,49,24,767.027,0,Quito,Pichincha,0,2,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,0.0061501399167715,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,814.506,574.52,843.494,604.725,801.6321428571428,256.8958478057032,837.6296771428572,269.29227210365246,2017,3,15,33,0,0,727.7191235353534,0.0,1.0,7.714285714285714,Local,0,0,0
2699392,2017-02-27,49,25,534.0,8,Quito,Pichincha,0,2,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0042816937546605,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,494.0,515.0,471.0,468.0,493.2857142857143,108.05047321784484,538.8571428571429,145.06542950022916,2017,1,27,9,0,0,375.724570673712,8.0,8.0,8.142857142857142,National,0,0,0
2701174,2017-02-28,49,25,847.0,10,Quito,Pichincha,0,2,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0067913756745271,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,534.0,420.0,390.0,421.0,496.0,108.92199043671212,541.2142857142857,144.40615487660017,2017,1,28,9,0,1,375.8290429042904,8.0,9.0,8.142857142857142,National,0,0,0
2704738,2017-03-02,49,25,571.0,7,Quito,Pichincha,0,2,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0045783654193093,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,659.0,384.0,459.0,536.0,590.8571428571429,156.37394132174484,557.4285714285714,154.02487258806005,2017,1,2,9,0,0,376.32630191166777,7.0,8.0,8.285714285714286,Local,0,0,0
2758198,2017-04-01,49,25,1261.0,11,Quito,Pichincha,0,2,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0101108910573538,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,584.0,695.0,672.0,804.0,571.0,221.71302773485223,548.6428571428571,194.86105482609292,2017,2,1,13,1,0,379.6438267614738,9.0,5.0,6.857142857142857,Regional,0,0,0
2777800,2017-04-12,49,25,407.0,12,Quito,Pichincha,0,2,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,0.0032633883111364,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,369.0,483.0,531.0,530.0,543.5714285714286,167.81423970661777,568.4642857142857,218.39167704672525,2017,2,12,15,0,0,381.4640564826701,9.0,8.0,10.142857142857142,Local,0,0,0
2779582,2017-04-13,49,25,352.0,11,Quito,Pichincha,0,2,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.0028223898907125,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,407.0,432.0,338.0,372.0,532.7142857142857,174.70328587616825,564.0714285714286,220.4216378053776,2017,2,13,15,0,0,381.48043617703655,12.0,9.0,10.714285714285714,Local,0,0,0
2781364,2017-04-14,49,25,358.0,11,Quito,Pichincha,0,2,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0028704988093042,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,352.0,448.0,584.0,465.0,521.2857142857143,184.7193495439261,563.3571428571429,221.09847216035,2017,2,14,15,0,0,381.46153846153845,11.0,12.0,11.0,National,0,0,0
2793838,2017-04-21,49,25,395.0,11,Quito,Pichincha,0,2,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,0.003167170473953,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,377.0,358.0,448.0,420.0,522.8571428571429,138.71364817915045,566.0,212.8296136456368,2017,2,21,16,0,0,382.0931716656031,7.0,11.0,10.571428571428571,Local,0,0,0
2811658,2017-05-01,49,25,986.0,8,Quito,Pichincha,0,2,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0079058989552346,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,712.0,482.0,581.0,649.0,475.7142857142857,160.2547079784818,512.9285714285714,145.64033033543086,2017,2,1,18,1,0,382.8186429930248,11.0,9.0,10.714285714285714,National,0,0,0
2831260,2017-05-12,49,25,348.0,10,Quito,Pichincha,0,2,47.83,Holiday,Local,Puyo,Cantonizacion del Puyo,False,1,3,0.0027903172783181,0.2563069998815587,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,291.0,430.0,371.0,358.0,510.2857142857143,185.79981547155933,527.25,170.27725212928448,2017,2,12,19,0,0,384.0321158690176,11.0,5.0,7.285714285714286,Local,0,0,0
2833042,2017-05-13,49,25,600.0,9,Quito,Pichincha,0,2,48.17333333333333,Additional,National,Ecuador,Dia de la Madre-1,False,1,0,0.0048108918591691,0.2603734849382131,5,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,348.0,658.0,680.0,611.0,498.57142857142856,194.1046600376048,526.8928571428571,170.6554552062187,2017,2,13,19,0,0,384.0094398993077,10.0,6.0,8.0,National,0,0,0
2834824,2017-05-14,49,25,549.0,8,Quito,Pichincha,0,2,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,0.0044019660511397,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,600.0,834.0,712.0,743.0,490.2857142857143,187.2829537427274,526.5,170.46722287343516,2017,2,14,19,0,0,384.14528301886793,9.0,7.0,8.428571428571429,National,0,0,0
2852644,2017-05-24,49,25,353.0,8,Quito,Pichincha,0,2,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,0.0028304080438111,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,347.0,455.0,483.0,408.0,490.0,168.5536512034941,521.75,172.27661327524672,2017,2,24,21,0,0,384.903125,9.0,11.0,10.428571428571429,National,0,0,0
2856208,2017-05-26,49,25,590.0,9,Quito,Pichincha,0,2,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,0.004730710328183,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,274.0,441.0,348.0,371.0,465.8571428571428,186.3602502086772,518.9285714285714,175.1158195728123,2017,2,26,21,0,0,384.81398252184766,7.0,9.0,9.714285714285714,National,0,0,0
2906104,2017-06-23,49,25,368.0,10,Quito,Pichincha,0,2,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,0.0029506803402904,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,338.0,604.0,516.0,590.0,542.7142857142857,134.62505250731002,600.6785714285714,191.59197647563792,2017,2,23,25,0,0,388.5220858895706,11.0,11.0,12.0,Local,0,0,0
2909668,2017-06-25,49,25,704.0,10,Quito,Pichincha,0,2,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,0.0056447797814251,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,533.0,658.0,906.0,716.0,488.4285714285714,127.11262348136376,590.5714285714286,196.902199557502,2017,2,25,25,0,0,388.5980392156863,9.0,13.0,11.285714285714286,Regional,0,0,0
2923924,2017-07-03,49,25,626.0,9,Quito,Pichincha,0,2,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,0.0050193638397331,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,914.0,380.0,641.0,717.0,514.0,260.4169733344847,545.4642857142857,172.64424610855906,2017,3,3,27,0,0,389.3256097560976,9.0,8.0,8.857142857142858,Local,0,0,0
2959564,2017-07-23,49,25,813.0,7,Quito,Pichincha,0,2,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,0.0065187584691742,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,550.0,731.0,742.0,704.0,534.1428571428571,119.97698192223426,518.6785714285714,162.6751030537453,2017,3,23,29,0,0,390.7921686746988,6.0,8.0,6.857142857142857,Local,0,0,0
2961346,2017-07-24,49,25,505.0,7,Quito,Pichincha,0,2,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,0.0040491673148007,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,813.0,636.0,455.0,380.0,545.8571428571429,143.99933862521888,522.5714285714286,168.47495221520896,2017,3,24,30,0,0,391.04635761589407,7.0,7.0,6.714285714285714,Local,0,0,0
2963128,2017-07-25,49,25,418.0,6,Quito,Pichincha,0,2,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,0.0033515879952211,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,505.0,461.0,409.0,368.0,527.1428571428571,138.74848776774252,527.0357142857143,166.19789233951417,2017,3,25,30,0,0,391.1149217809868,7.0,7.0,6.714285714285714,Local,0,0,0
2982730,2017-08-05,49,25,661.0,12,Quito,Pichincha,0,2,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0052999991981846,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,524.0,593.0,550.0,588.0,608.7142857142857,104.5174854394722,538.8928571428571,128.1964173784842,2017,3,5,31,0,0,392.1243275552899,14.0,10.0,10.857142857142858,Local,0,0,0
2991640,2017-08-10,49,25,339.0,10,Quito,Pichincha,0,2,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.0027181539004305,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,428.0,464.0,411.0,370.0,600.1428571428571,187.63033565452332,561.8214285714286,144.89895676665287,2017,3,10,32,0,0,392.87067938021454,12.0,11.0,12.142857142857142,National,0,0,0
2993422,2017-08-11,49,25,496.0,11,Quito,Pichincha,0,2,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0039770039369131,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,339.0,524.0,467.0,474.0,582.2857142857143,207.6292483312324,560.7142857142857,146.5281813734635,2017,3,11,32,0,0,392.8385944014294,10.0,14.0,12.0,National,0,0,0
3000550,2017-08-15,49,25,493.0,9,Quito,Pichincha,0,2,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,0.0039529494776173,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,502.0,427.0,678.0,461.0,479.4285714285714,88.5171492705357,549.8214285714286,141.23110914590694,2017,3,15,33,0,0,393.18954248366015,11.0,11.0,11.0,Local,0,0,0
2699393,2017-02-27,49,26,28.0,0,Quito,Pichincha,0,2,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0002245082867612,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,22.0,17.0,13.0,25.0,20.428571428571427,4.429339494196292,20.714285714285715,6.428277486180588,2017,1,27,9,0,0,8.837516512549538,0.0,0.0,0.0,National,0,0,0
2701175,2017-02-28,49,26,27.0,0,Quito,Pichincha,0,2,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0002164901336626,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,28.0,16.0,18.0,28.0,22.0,4.932882936883695,20.821428571428573,6.526604091190438,2017,1,28,9,0,1,8.85016501650165,0.0,0.0,0.0,National,0,0,0
2704739,2017-03-02,49,26,17.0,0,Quito,Pichincha,0,2,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0001363086026764,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,34.0,23.0,20.0,25.0,25.428571428571427,5.711308812734537,21.178571428571427,6.944507944611109,2017,1,2,9,0,0,8.878707976268952,0.0,0.0,0.0,Local,0,0,0
2758199,2017-04-01,49,26,38.0,0,Quito,Pichincha,0,2,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0003046898177473,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,20.0,34.0,24.0,42.0,21.285714285714285,7.296444063639588,23.642857142857142,7.818374782748335,2017,2,1,13,1,0,9.164188752424046,0.0,1.0,0.7142857142857143,Regional,0,0,0
2777801,2017-04-12,49,26,21.0,0,Quito,Pichincha,0,2,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,0.0001683812150709,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,21.0,19.0,24.0,14.0,23.714285714285715,3.946065040891602,24.142857142857142,6.648387647962468,2017,2,12,15,0,0,9.28369704749679,0.0,0.0,0.0,Local,0,0,0
2779583,2017-04-13,49,26,15.0,0,Quito,Pichincha,0,2,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.0001202722964792,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,21.0,21.0,13.0,23.0,24.0,3.60555137745863,24.392857142857142,6.379012388945177,2017,2,13,15,0,0,9.291212315586916,0.0,0.0,0.0,Local,0,0,0
2781365,2017-04-14,49,26,27.0,0,Quito,Pichincha,0,2,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0002164901336626,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,15.0,23.0,20.0,17.0,23.142857142857142,4.913538223971022,24.107142857142858,6.618376701989123,2017,2,14,15,0,0,9.294871794871796,0.0,0.0,0.0,National,0,0,0
2793839,2017-04-21,49,26,25.0,1,Quito,Pichincha,0,2,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,0.0002004538274653,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,11.0,27.0,23.0,26.0,22.285714285714285,7.087883744372205,23.357142857142858,6.447590921263909,2017,2,21,16,0,0,9.352903637523932,0.0,0.0,0.1428571428571428,Local,0,0,0
2811659,2017-05-01,49,26,42.0,2,Quito,Pichincha,0,2,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0003367624301418,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,41.0,21.0,29.0,26.0,26.571428571428573,7.721337212835705,24.785714285714285,6.935454506882657,2017,2,1,18,1,0,9.473684210526317,2.0,0.0,0.5714285714285714,National,0,0,0
2831261,2017-05-12,49,26,22.0,0,Quito,Pichincha,0,2,47.83,Holiday,Local,Puyo,Cantonizacion del Puyo,False,1,3,0.0001763993681695,0.2563069998815587,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,18.0,31.0,25.0,27.0,27.142857142857142,10.253919147237411,26.357142857142858,8.63333027579001,2017,2,12,19,0,0,9.595717884130982,0.0,1.0,0.8571428571428571,Local,0,0,0
2833043,2017-05-13,49,26,42.0,0,Quito,Pichincha,0,2,48.17333333333333,Additional,National,Ecuador,Dia de la Madre-1,False,1,0,0.0003367624301418,0.2603734849382131,5,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,22.0,28.0,32.0,18.0,25.857142857142858,10.25391914724278,26.178571428571427,8.671167946455517,2017,2,13,19,0,0,9.603524229074887,0.0,1.0,0.7142857142857143,National,0,0,0
2834825,2017-05-14,49,26,29.0,0,Quito,Pichincha,0,2,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,0.0002325264398598,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,42.0,45.0,41.0,31.0,27.857142857142858,11.964232439986317,27.035714285714285,9.01226384363928,2017,2,14,19,0,0,9.623899371069182,0.0,1.0,0.5714285714285714,National,0,0,0
2852645,2017-05-24,49,26,17.0,0,Quito,Pichincha,0,2,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,0.0001363086026764,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,12.0,6.0,30.0,26.0,24.428571428571427,14.942747907301774,26.821428571428573,10.635557318803356,2017,2,24,21,0,0,9.718125,0.0,0.0,0.1428571428571428,National,0,0,0
2856209,2017-05-26,49,26,23.0,0,Quito,Pichincha,0,2,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,0.0001844175212681,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,22.0,33.0,22.0,25.0,26.571428571428573,12.830395487058125,26.642857142857142,10.705534350276086,2017,2,26,21,0,0,9.730337078651685,0.0,0.0,0.1428571428571428,National,0,0,0
2906105,2017-06-23,49,26,20.0,0,Quito,Pichincha,0,2,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,0.0001603630619723,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,19.0,25.0,8.0,23.0,22.285714285714285,8.557925915415247,22.142857142857142,8.347606830649028,2017,2,23,25,0,0,9.943558282208588,0.0,1.0,0.2857142857142857,Local,0,0,0
2909669,2017-06-25,49,26,32.0,1,Quito,Pichincha,0,2,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,0.0002565808991556,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,21.0,24.0,19.0,22.0,19.0,3.741657485115629,22.25,8.24452681108982,2017,2,25,25,0,0,9.956495098039216,0.0,0.0,0.1428571428571428,Regional,0,0,0
2923925,2017-07-03,49,26,37.0,1,Quito,Pichincha,0,2,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,0.0002966716646487,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,38.0,23.0,20.0,12.0,24.857142857142858,8.434622568809923,22.035714285714285,8.1626164307082,2017,3,3,27,0,0,10.033536585365852,0.0,0.0,0.1428571428571428,Local,0,0,0
2959565,2017-07-23,49,26,32.0,0,Quito,Pichincha,0,2,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,0.0002565808991556,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,15.0,30.0,33.0,32.0,20.0,6.879922533660503,24.142857142857142,8.431485468555872,2017,3,23,29,0,0,10.19578313253012,0.0,0.0,0.0,Local,0,0,0
2961347,2017-07-24,49,26,26.0,0,Quito,Pichincha,0,2,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,0.0002084719805639,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,32.0,23.0,33.0,23.0,20.285714285714285,7.38724774914449,24.142857142857142,8.431485468555872,2017,3,24,30,0,0,10.20891029500301,0.0,0.0,0.0,Local,0,0,0
2963129,2017-07-25,49,26,17.0,0,Quito,Pichincha,0,2,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,0.0001363086026764,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,26.0,15.0,17.0,11.0,20.714285714285715,7.653197325771997,24.25,8.435485020076035,2017,3,25,30,0,0,10.21841155234657,0.0,0.0,0.0,Local,0,0,0
2982731,2017-08-05,49,26,27.0,0,Quito,Pichincha,0,2,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0002164901336626,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,12.0,29.0,15.0,23.0,19.571428571428573,7.976154985638165,21.142857142857142,6.932020641161358,2017,3,5,31,0,0,10.273759713090255,0.0,0.0,0.0,Local,0,0,0
2991641,2017-08-10,49,26,18.0,0,Quito,Pichincha,0,2,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.000144326755775,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,7.0,19.0,14.0,18.0,17.428571428571427,6.852180797996893,19.892857142857142,6.778720994233228,2017,3,10,32,0,0,10.297377830750897,0.0,0.0,0.0,National,0,0,0
2993423,2017-08-11,49,26,17.0,0,Quito,Pichincha,0,2,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0001363086026764,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,18.0,12.0,20.0,28.0,17.285714285714285,6.824326289641872,19.892857142857142,6.778720994233228,2017,3,11,32,0,0,10.30196545562835,0.0,0.0,0.0,National,0,0,0
3000551,2017-08-15,49,26,11.0,0,Quito,Pichincha,0,2,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,8.819968408476792e-05,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,27.0,18.0,15.0,15.0,20.857142857142858,8.513294967987033,20.071428571428573,6.996975923516444,2017,3,15,33,0,0,10.33868092691622,0.0,0.0,0.0,Local,0,0,0
2699394,2017-02-27,49,27,43.0,0,Quito,Pichincha,0,2,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0003447805832404,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,39.0,33.0,19.0,26.0,29.714285714285715,9.086882265465418,31.392857142857142,10.41131609172886,2017,1,27,9,0,0,18.66908850726552,0.0,0.0,0.0,National,0,0,0
2701176,2017-02-28,49,27,67.0,0,Quito,Pichincha,0,2,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0005372162576072,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,43.0,18.0,28.0,43.0,31.142857142857142,10.38313654655486,32.0,10.579504999871418,2017,1,28,9,0,1,18.685148514851484,0.0,0.0,0.0,National,0,0,0
2704740,2017-03-02,49,27,25.0,0,Quito,Pichincha,0,2,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0002004538274653,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,30.0,31.0,39.0,21.0,40.142857142857146,12.681069534689671,32.67857142857143,12.334995602694075,2017,1,2,9,0,0,18.72445616348056,0.0,0.0,0.0,Local,0,0,0
2758200,2017-04-01,49,27,48.0,0,Quito,Pichincha,0,2,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0003848713487335,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,46.0,38.0,37.0,40.0,35.285714285714285,24.226117366166783,37.32142857142857,16.341389335282525,2017,2,1,13,1,0,19.07692307692308,0.0,0.0,0.0,Regional,0,0,0
2777802,2017-04-12,49,27,48.0,0,Quito,Pichincha,0,2,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,0.0003848713487335,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,14.0,27.0,20.0,37.0,33.142857142857146,15.431877976369757,36.5,16.835808402352995,2017,2,12,15,0,0,19.19383825417201,0.0,0.0,4.285714285714286,Local,0,0,0
2779584,2017-04-13,49,27,33.0,0,Quito,Pichincha,0,2,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.0002645990522543,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,48.0,36.0,16.0,27.0,36.142857142857146,16.06682476027263,36.892857142857146,16.975667307636787,2017,2,13,15,0,0,19.212315586914688,0.0,0.0,4.285714285714286,Local,0,0,0
2781366,2017-04-14,49,27,32.0,1,Quito,Pichincha,0,2,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0002565808991556,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,33.0,36.0,46.0,76.0,35.714285714285715,16.111220602608533,37.10714285714285,16.883784215289335,2017,2,14,15,0,0,19.221153846153847,0.0,2.0,4.285714285714286,National,0,0,0
2793840,2017-04-21,49,27,30.0,0,Quito,Pichincha,0,2,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,0.0002405445929584,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,27.0,32.0,36.0,33.0,32.714285714285715,8.07701033630889,35.07142857142857,14.694238157759536,2017,2,21,16,0,0,19.281429483088704,0.0,1.0,0.4285714285714285,Local,0,0,0
2811660,2017-05-01,49,27,68.0,1,Quito,Pichincha,0,2,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0005452344107058,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,36.0,25.0,32.0,39.0,26.428571428571427,7.934253694435494,32.892857142857146,11.672504213480329,2017,2,1,18,1,0,19.355104629042486,0.0,0.0,0.0,National,0,0,0
